"name","area pred","max exg  pred","mean exg pred","min exg pred","max exr pred","mean exr pred","min exr pred","max exgr ped","mean exgr pred","min exgr pred","Gen ","Frame","","area gt","max exg gt","mean exg gt","min exg gt","max exr gt","mean exr gt","min exr gt","max exgr gt","mean exgr gt","min exgr gt"
"video0044_frame0012_R128x128.png","3924","167","22.521606445312","-78","118","17.246948242188","0","167","5.274658203125","-163","44","12","","4292","175","21.709289550781","-102","84","16.99462890625","0","175","4.7146606445312","-164"
"video0045_frame0001_R128x128.png","6150","181","41.547912597656","-76","91","11.43115234375","0","181","30.116760253906","-151","45","1","","6150","181","41.547912597656","-76","91","11.43115234375","0","181","30.116760253906","-151"
"video0045_frame0002_R128x128.png","4221","153","26.915954589844","-73","94","14.680847167969","0","153","12.235107421875","-156","45","2","","4221","153","26.915954589844","-73","94","14.680847167969","0","153","12.235107421875","-156"
"video0045_frame0003_R128x128.png","8117","153","48.735717773438","-64","90","10.254943847656","0","153","38.480773925781","-125","45","3","","8117","153","48.735717773438","-64","90","10.254943847656","0","153","38.480773925781","-125"
"video0045_frame0004_R128x128.png","4851","149","30.449096679688","-65","89","13.331237792969","0","149","17.117858886719","-154","45","4","","4851","149","30.449096679688","-65","89","13.331237792969","0","149","17.117858886719","-154"
"video0045_frame0005_R128x128.png","4424","138","26.676452636719","-52","86","14.533874511719","0","138","12.142578125","-135","45","5","","4424","138","26.676452636719","-52","86","14.533874511719","0","138","12.142578125","-135"
"video0045_frame0006_R128x128.png","5917","164","39.322204589844","-69","84","12.88671875","0","164","26.435485839844","-119","45","6","","5917","164","39.322204589844","-69","84","12.88671875","0","164","26.435485839844","-119"
"video0045_frame0007_R128x128.png","4906","150","27.618530273438","-61","100","16.377563476562","0","150","11.240966796875","-133","45","7","","4856","166","32.782470703125","-69","85","13.892150878906","0","166","18.890319824219","-137"
"video0045_frame0008_R128x128.png","3175","163","16.591613769531","-57","88","15.281982421875","0","163","1.3096313476562","-113","45","8","","3014","163","18.82861328125","-84","86","17.921264648438","0","163","0.9073486328125","-139"
"video0045_frame0009_R128x128.png","5383","165","37.080078125","-61","98","12.863037109375","0","165","24.217041015625","-147","45","9","","5889","180","42.306823730469","-87","79","14.623779296875","0","180","27.683044433594","-139"
"video0045_frame0010_R128x128.png","5202","169","33.751403808594","-58","84","12.097839355469","0","169","21.653564453125","-126","45","10","","5322","207","41.415466308594","-65","82","13.338256835938","0","207","28.077209472656","-139"
"video0045_frame0011_R128x128.png","3822","169","23.749084472656","-77","94","14.872314453125","0","169","8.8767700195312","-159","45","11","","4074","178","29.194030761719","-81","82","15.669738769531","0","178","13.524291992188","-149"
"video0045_frame0012_R128x128.png","4607","155","24.488464355469","-60","93","13.592529296875","0","155","10.895935058594","-134","45","12","","5321","159","31.871154785156","-77","90","14.445434570312","0","159","17.425720214844","-141"
"video0046_frame0001_R128x128.png","5440","171","33.418762207031","-85","84","13.597778320312","0","171","19.820983886719","-160","46","1","","5440","171","33.418762207031","-85","84","13.597778320312","0","171","19.820983886719","-160"
"video0046_frame0002_R128x128.png","4829","144","25.083190917969","-81","84","15.991516113281","0","144","9.0916748046875","-136","46","2","","4829","144","25.083190917969","-81","84","15.991516113281","0","144","9.0916748046875","-136"
"video0046_frame0003_R128x128.png","7006","180","45.941284179688","-73","82","12.174194335938","0","180","33.76708984375","-140","46","3","","7006","180","45.941284179688","-73","82","12.174194335938","0","180","33.76708984375","-140"
"video0046_frame0004_R128x128.png","4827","158","31.862060546875","-63","90","13.991638183594","0","158","17.870422363281","-144","46","4","","4827","158","31.862060546875","-63","90","13.991638183594","0","158","17.870422363281","-144"
"video0046_frame0005_R128x128.png","8941","167","52.852661132812","-68","93","10.015686035156","0","167","42.836975097656","-142","46","5","","8941","167","52.852661132812","-68","93","10.015686035156","0","167","42.836975097656","-142"
"video0046_frame0006_R128x128.png","5468","166","35.027587890625","-66","87","13.642028808594","0","166","21.385559082031","-125","46","6","","5468","166","35.027587890625","-66","87","13.642028808594","0","166","21.385559082031","-125"
"video0046_frame0007_R128x128.png","4969","142","27.335876464844","-67","87","13.766357421875","0","142","13.569519042969","-121","46","7","","4894","150","30.407470703125","-61","75","12.027893066406","0","150","18.379577636719","-135"
"video0046_frame0008_R128x128.png","6306","146","36.594055175781","-53","86","11.799926757812","0","146","24.794128417969","-110","46","8","","6583","174","44.173583984375","-58","81","12.01025390625","0","174","32.163330078125","-112"
"video0046_frame0009_R128x128.png","5690","141","34.044006347656","-51","88","13.117797851562","0","141","20.926208496094","-137","46","9","","5333","169","36.108154296875","-60","84","13.141662597656","0","169","22.966491699219","-128"
"video0046_frame0010_R128x128.png","3660","147","20.35107421875","-64","82","12.75537109375","0","147","7.595703125","-114","46","10","","3531","158","24.207641601562","-73","82","14.483947753906","0","158","9.7236938476562","-122"
"video0046_frame0011_R128x128.png","6181","166","43.127319335938","-67","88","12.298156738281","0","166","30.829162597656","-147","46","11","","6504","187","48.148559570312","-71","80","13.621337890625","0","187","34.527221679688","-124"
"video0046_frame0012_R128x128.png","5393","158","31.945678710938","-71","91","11.520812988281","0","158","20.424865722656","-126","46","12","","5958","191","45.65185546875","-68","75","12.509887695312","0","191","33.141967773438","-132"
"video0047_frame0001_R128x128.png","4695","176","35.26513671875","-107","89","15.072937011719","0","176","20.192199707031","-179","47","1","","4695","176","35.26513671875","-107","89","15.072937011719","0","176","20.192199707031","-179"
"video0047_frame0002_R128x128.png","6407","153","38.818420410156","-60","81","12.8154296875","0","153","26.002990722656","-117","47","2","","6407","153","38.818420410156","-60","81","12.8154296875","0","153","26.002990722656","-117"
"video0047_frame0003_R128x128.png","6268","175","40.189758300781","-68","88","12.873291015625","0","175","27.316467285156","-130","47","3","","6268","175","40.189758300781","-68","88","12.873291015625","0","175","27.316467285156","-130"
"video0047_frame0004_R128x128.png","8162","171","53.480895996094","-65","88","10.674621582031","0","171","42.806274414062","-144","47","4","","8162","171","53.480895996094","-65","88","10.674621582031","0","171","42.806274414062","-144"
"video0047_frame0005_R128x128.png","9655","163","59.373596191406","-60","87","8.41162109375","0","163","50.961975097656","-125","47","5","","9655","163","59.373596191406","-60","87","8.41162109375","0","163","50.961975097656","-125"
"video0047_frame0006_R128x128.png","6155","153","39.9482421875","-81","90","12.492248535156","0","153","27.455993652344","-156","47","6","","6155","153","39.9482421875","-81","90","12.492248535156","0","153","27.455993652344","-156"
"video0047_frame0007_R128x128.png","5510","144","31.652526855469","-65","86","11.945251464844","0","144","19.707275390625","-147","47","7","","5695","169","35.861633300781","-55","84","13.583862304688","0","169","22.277770996094","-139"
"video0047_frame0008_R128x128.png","6966","155","43.941040039062","-66","89","11.111694335938","0","155","32.829345703125","-117","47","8","","7460","161","49.863586425781","-65","87","11.014953613281","0","161","38.8486328125","-141"
"video0047_frame0009_R128x128.png","6235","140","38.068420410156","-70","88","12.638366699219","0","140","25.430053710938","-133","47","9","","6056","168","41.965454101562","-58","84","12.246520996094","0","168","29.718933105469","-126"
"video0047_frame0010_R128x128.png","4204","155","25.809143066406","-65","93","12.87841796875","0","155","12.930725097656","-141","47","10","","4160","167","30.287353515625","-75","80","12.804870605469","0","167","17.482482910156","-128"
"video0047_frame0011_R128x128.png","6505","166","47.194702148438","-69","84","10.149291992188","0","166","37.04541015625","-142","47","11","","7179","222","53.486511230469","-86","80","12.709838867188","0","222","40.776672363281","-145"
"video0047_frame0012_R128x128.png","5912","155","32.80419921875","-69","84","10.552307128906","0","155","22.251892089844","-127","47","12","","7119","171","44.172607421875","-71","82","12.023193359375","0","171","32.1494140625","-133"
"video0048_frame0001_R128x128.png","7114","160","45.972717285156","-77","86","11.785705566406","0","160","34.18701171875","-147","48","1","","7114","160","45.972717285156","-77","86","11.785705566406","0","160","34.18701171875","-147"
"video0048_frame0002_R128x128.png","9155","162","60.501892089844","-52","91","9.4169311523438","0","162","51.0849609375","-124","48","2","","9155","162","60.501892089844","-52","91","9.4169311523438","0","162","51.0849609375","-124"
"video0048_frame0003_R128x128.png","6102","175","42.931091308594","-66","84","10.84716796875","0","175","32.083923339844","-147","48","3","","6102","175","42.931091308594","-66","84","10.84716796875","0","175","32.083923339844","-147"
"video0048_frame0004_R128x128.png","10204","165","65.075744628906","-68","87","6.9121704101562","0","165","58.16357421875","-155","48","4","","10204","165","65.075744628906","-68","87","6.9121704101562","0","165","58.16357421875","-155"
"video0048_frame0005_R128x128.png","6566","162","44.38134765625","-66","89","13.148620605469","0","162","31.232727050781","-150","48","5","","6566","162","44.38134765625","-66","89","13.148620605469","0","162","31.232727050781","-150"
"video0048_frame0006_R128x128.png","8252","170","55.3857421875","-67","84","9.9454345703125","0","170","45.440307617188","-126","48","6","","8252","170","55.3857421875","-67","84","9.9454345703125","0","170","45.440307617188","-126"
"video0048_frame0007_R128x128.png","4879","148","26.945922851562","-62","88","15.498901367188","0","148","11.447021484375","-135","48","7","","4838","168","32.851623535156","-60","82","15.191772460938","0","168","17.659851074219","-125"
"video0048_frame0008_R128x128.png","7288","170","50.222534179688","-69","88","10.153991699219","0","170","40.068542480469","-131","48","8","","8052","196","59.385559082031","-93","78","11.137329101562","0","196","48.248229980469","-158"
"video0048_frame0009_R128x128.png","6799","142","40.872436523438","-59","86","9.5675048828125","0","142","31.304931640625","-128","48","9","","7563","161","47.0947265625","-64","85","11.36181640625","0","161","35.73291015625","-123"
"video0048_frame0010_R128x128.png","9474","155","59.883239746094","-58","87","7.1690063476562","0","155","52.714233398438","-138","48","10","","10110","169","67.164978027344","-61","88","7.6748046875","0","169","59.490173339844","-144"
"video0048_frame0011_R128x128.png","8020","138","46.854858398438","-55","91","9.9880981445312","0","138","36.866760253906","-131","48","11","","7510","163","52.430786132812","-54","88","11.003723144531","0","163","41.427062988281","-131"
"video0048_frame0012_R128x128.png","5786","159","36.674072265625","-73","100","14.261779785156","0","159","22.412292480469","-142","48","12","","5648","179","41.393798828125","-67","81","12.285705566406","0","179","29.108093261719","-134"
"video0049_frame0001_R128x128.png","7956","158","47.627807617188","-77","81","10.664611816406","0","158","36.963195800781","-126","49","1","","7956","158","47.627807617188","-77","81","10.664611816406","0","158","36.963195800781","-126"
"video0049_frame0002_R128x128.png","10757","175","68.522827148438","-60","93","6.8489379882812","0","175","61.673889160156","-153","49","2","","10757","175","68.522827148438","-60","93","6.8489379882812","0","175","61.673889160156","-153"
"video0049_frame0003_R128x128.png","7978","153","51.200744628906","-63","87","11.390625","0","153","39.810119628906","-150","49","3","","7978","153","51.200744628906","-63","87","11.390625","0","153","39.810119628906","-150"
"video0049_frame0004_R128x128.png","5985","169","41.78857421875","-74","81","11.222412109375","0","169","30.566162109375","-135","49","4","","5985","169","41.78857421875","-74","81","11.222412109375","0","169","30.566162109375","-135"
"video0049_frame0005_R128x128.png","8333","161","52.612976074219","-76","84","9.89990234375","0","161","42.713073730469","-145","49","5","","8333","161","52.612976074219","-76","84","9.89990234375","0","161","42.713073730469","-145"
"video0049_frame0006_R128x128.png","11330","176","75.116821289062","-45","84","6.0538940429688","0","176","69.062927246094","-117","49","6","","11330","176","75.116821289062","-45","84","6.0538940429688","0","176","69.062927246094","-117"
"video0049_frame0007_R128x128.png","8127","160","48.479064941406","-74","91","9.5361938476562","0","160","38.94287109375","-155","49","7","","8173","167","55.263305664062","-68","89","11.103454589844","0","167","44.159851074219","-156"
"video0049_frame0008_R128x128.png","6885","155","41.391967773438","-51","83","11.821350097656","0","155","29.570617675781","-116","49","8","","6268","193","43.149963378906","-67","83","13.617980957031","0","193","29.531982421875","-113"
"video0049_frame0009_R128x128.png","7594","165","49.883850097656","-63","89","8.0092163085938","0","165","41.874633789062","-129","49","9","","8893","192","61.224975585938","-88","77","9.9127197265625","0","192","51.312255859375","-162"
"video0049_frame0010_R128x128.png","8718","144","54.269287109375","-70","82","6.33984375","0","144","47.929443359375","-140","49","10","","9028","184","59.413940429688","-71","84","9.0814819335938","0","184","50.332458496094","-136"
"video0049_frame0011_R128x128.png","11531","144","66.959167480469","-60","90","4.3049926757812","0","144","62.654174804688","-132","49","11","","11901","184","77.7236328125","-41","84","5.1702880859375","0","184","72.553344726562","-113"
"video0049_frame0012_R128x128.png","11563","171","67.956909179688","-61","92","4.8264770507812","0","171","63.130432128906","-132","49","12","","12532","172","78.4638671875","-61","84","4.4203491210938","0","172","74.043518066406","-126"
"video0050_frame0001_R128x128.png","8998","133","47.375427246094","-55","68","7.9417724609375","0","133","39.433654785156","-122","50","1","","8998","133","47.375427246094","-55","68","7.9417724609375","0","133","39.433654785156","-122"
"video0050_frame0002_R128x128.png","7054","171","45.836059570312","-65","82","12.692932128906","0","171","33.143127441406","-132","50","2","","7054","171","45.836059570312","-65","82","12.692932128906","0","171","33.143127441406","-132"
"video0050_frame0003_R128x128.png","7949","193","60.286315917969","-76","80","10.865295410156","0","193","49.421020507812","-142","50","3","","7949","193","60.286315917969","-76","80","10.865295410156","0","193","49.421020507812","-142"
"video0050_frame0004_R128x128.png","9750","205","70.559326171875","-79","87","9.4052124023438","0","205","61.154113769531","-149","50","4","","9750","205","70.559326171875","-79","87","9.4052124023438","0","205","61.154113769531","-149"
"video0050_frame0005_R128x128.png","9350","178","60.994995117188","-82","86","8.4841918945312","0","178","52.510803222656","-157","50","5","","9350","178","60.994995117188","-82","86","8.4841918945312","0","178","52.510803222656","-157"
"video0050_frame0006_R128x128.png","12389","181","80.828979492188","-60","84","4.6610107421875","0","181","76.16796875","-135","50","6","","12389","181","80.828979492188","-60","84","4.6610107421875","0","181","76.16796875","-135"
"video0050_frame0007_R128x128.png","10955","158","63.234802246094","-63","83","5.091796875","0","158","58.143005371094","-123","50","7","","12899","172","82.506958007812","-46","74","3.1519165039062","0","172","79.355041503906","-112"
"video0050_frame0008_R128x128.png","9469","148","57.6220703125","-54","112","8.7734375","0","148","48.8486328125","-155","50","8","","9463","144","56.673767089844","-51","90","8.6673583984375","0","144","48.006408691406","-121"
"video0050_frame0009_R128x128.png","7628","154","47.785339355469","-53","89","9.2302856445312","0","154","38.555053710938","-119","50","9","","7603","175","50.328552246094","-62","86","12.114501953125","0","175","38.214050292969","-127"
"video0050_frame0010_R128x128.png","8323","165","54.282592773438","-62","83","7.1817016601562","0","165","47.100891113281","-120","50","10","","8746","200","65.452087402344","-83","80","9.8118286132812","0","200","55.640258789062","-150"
"video0050_frame0011_R128x128.png","9462","168","65.954528808594","-88","93","6.6309814453125","0","168","59.323547363281","-143","50","11","","10147","211","75.354187011719","-93","85","8.9415893554688","0","211","66.41259765625","-146"
"video0050_frame0012_R128x128.png","12446","146","64.241394042969","-60","104","3.4908447265625","0","146","60.750549316406","-138","50","12","","12763","176","83.638732910156","-70","78","3.9063720703125","0","176","79.732360839844","-146"
"video0051_frame0001_R128x128.png","13259","181","90.054748535156","-60","78","2.6744384765625","0","181","87.380310058594","-133","51","1","","13259","181","90.054748535156","-60","78","2.6744384765625","0","181","87.380310058594","-133"
"video0051_frame0002_R128x128.png","8715","162","58.023559570312","-73","82","10.671264648438","0","162","47.352294921875","-127","51","2","","8715","162","58.023559570312","-73","82","10.671264648438","0","162","47.352294921875","-127"
"video0051_frame0003_R128x128.png","9682","204","73.274719238281","-77","77","8.5823974609375","0","204","64.692321777344","-148","51","3","","9682","204","73.274719238281","-77","77","8.5823974609375","0","204","64.692321777344","-148"
"video0051_frame0004_R128x128.png","10668","207","76.934997558594","-77","80","8.0950927734375","0","207","68.839904785156","-148","51","4","","10668","207","76.934997558594","-77","80","8.0950927734375","0","207","68.839904785156","-148"
"video0051_frame0005_R128x128.png","13382","180","89.064758300781","-46","85","2.8643798828125","0","180","86.200378417969","-106","51","5","","13382","180","89.064758300781","-46","85","2.8643798828125","0","180","86.200378417969","-106"
"video0051_frame0006_R128x128.png","9933","176","67.485717773438","-77","79","8.9344482421875","0","176","58.55126953125","-132","51","6","","9933","176","67.485717773438","-77","79","8.9344482421875","0","176","58.55126953125","-132"
"video0051_frame0007_R128x128.png","9454","181","59.930603027344","-63","94","6.3779296875","0","181","53.552673339844","-144","51","7","","10607","211","83.423217773438","-67","80","7.3943481445312","0","211","76.028869628906","-133"
"video0051_frame0008_R128x128.png","9481","178","66.289245605469","-74","90","6.688720703125","0","178","59.600524902344","-148","51","8","","11145","205","78.780090332031","-69","77","6.93310546875","0","205","71.846984863281","-143"
"video0051_frame0009_R128x128.png","9593","145","55.848205566406","-82","84","5.1895141601562","0","145","50.65869140625","-131","51","9","","11253","171","76.097290039062","-55","85","4.8302001953125","0","171","71.26708984375","-108"
"video0051_frame0010_R128x128.png","13533","156","84.072937011719","-59","115","2.3269653320312","0","156","81.745971679688","-151","51","10","","13781","174","93.41015625","-70","82","2.7534790039062","0","174","90.656677246094","-152"
"video0051_frame0011_R128x128.png","13196","147","80.211669921875","-46","76","1.9401245117188","0","147","78.271545410156","-108","51","11","","13742","183","90.328979492188","-56","86","2.8524169921875","0","183","87.4765625","-125"
"video0051_frame0012_R128x128.png","13051","167","74.850036621094","-72","123","2.2459106445312","0","167","72.604125976562","-169","51","12","","12643","169","85.779174804688","-48","78","3.7869873046875","0","169","81.9921875","-103"
