"name","area pred","max exg  pred","mean exg pred","min exg pred","max exr pred","mean exr pred","min exr pred","max exgr ped","mean exgr pred","min exgr pred","Gen ","Frame","","area gt","max exg gt","mean exg gt","min exg gt","max exr gt","mean exr gt","min exr gt","max exgr gt","mean exgr gt","min exgr gt"
"video0020_frame0010_R128x128.png","501","145","-0.91046142578125","-81","75","15.567016601562","0","145","-16.477478027344","-145","20","10","","474","155","-0.620849609375","-96","76","16.841918945312","0","155","-17.462768554688","-155"
"video0020_frame0011_R128x128.png","699","159","-1.5410766601562","-95","92","19.455810546875","0","159","-20.996887207031","-165","20","11","","603","168","-3.8941650390625","-103","80","19.699462890625","0","168","-23.593627929688","-160"
"video0020_frame0012_R128x128.png","746","151","-1.8080444335938","-78","95","25.097595214844","0","151","-26.905639648438","-162","20","12","","677","148","-0.32159423828125","-75","84","17.239990234375","0","148","-17.561584472656","-134"
"video0022_frame0001_R128x128.png","1145","168","5.7569580078125","-63","79","16.619018554688","0","168","-10.862060546875","-142","22","1","","1145","168","5.7569580078125","-63","79","16.619018554688","0","168","-10.862060546875","-142"
"video0022_frame0002_R128x128.png","342","139","-4.713134765625","-78","76","16.326049804688","0","139","-21.039184570312","-126","22","2","","342","139","-4.713134765625","-78","76","16.326049804688","0","139","-21.039184570312","-126"
"video0022_frame0003_R128x128.png","1014","185","3.1461791992188","-97","75","19.148010253906","0","185","-16.001831054688","-145","22","3","","1014","185","3.1461791992188","-97","75","19.148010253906","0","185","-16.001831054688","-145"
"video0022_frame0004_R128x128.png","913","179","4.1488647460938","-77","79","19.94873046875","0","179","-15.799865722656","-149","22","4","","913","179","4.1488647460938","-77","79","19.94873046875","0","179","-15.799865722656","-149"
"video0022_frame0005_R128x128.png","575","155","-0.20233154296875","-112","76","16.99072265625","0","155","-17.193054199219","-172","22","5","","575","155","-0.20233154296875","-112","76","16.99072265625","0","155","-17.193054199219","-172"
"video0022_frame0006_R128x128.png","746","138","0.449951171875","-76","89","21.010375976562","0","138","-20.560424804688","-138","22","6","","746","138","0.449951171875","-76","89","21.010375976562","0","138","-20.560424804688","-138"
"video0022_frame0007_R128x128.png","1416","158","6.1012573242188","-80","97","16.536437988281","0","158","-10.435180664062","-136","22","7","","1313","151","6.0859985351562","-86","93","18.807373046875","0","151","-12.721374511719","-160"
"video0022_frame0008_R128x128.png","850","135","0.5003662109375","-68","81","16.036560058594","0","135","-15.536193847656","-128","22","8","","717","143","-0.23211669921875","-74","94","18.040893554688","0","143","-18.273010253906","-150"
"video0022_frame0009_R128x128.png","660","150","-0.98663330078125","-63","80","18.64208984375","0","150","-19.628723144531","-124","22","9","","676","141","-4.4187622070312","-94","85","21.96533203125","0","141","-26.384094238281","-162"
"video0022_frame0010_R128x128.png","1142","143","1.5844116210938","-60","87","17.275695800781","0","143","-15.691284179688","-136","22","10","","1096","139","3.7323608398438","-76","81","16.499450683594","0","139","-12.76708984375","-140"
"video0022_frame0011_R128x128.png","1320","150","1.4507446289062","-95","102","15.828125","0","150","-14.377380371094","-159","22","11","","1142","147","6.1238403320312","-63","87","15.036315917969","0","147","-8.9124755859375","-141"
"video0022_frame0012_R128x128.png","864","133","-1.3941040039062","-71","93","17.596923828125","0","133","-18.991027832031","-124","22","12","","613","137","1.6239624023438","-72","86","15.537048339844","0","137","-13.9130859375","-144"
"video0023_frame0001_R128x128.png","1515","164","4.5209350585938","-71","82","16.4150390625","0","164","-11.894104003906","-146","23","1","","1515","164","4.5209350585938","-71","82","16.4150390625","0","164","-11.894104003906","-146"
"video0023_frame0002_R128x128.png","913","158","2.8900146484375","-73","77","13.709228515625","0","158","-10.819213867188","-137","23","2","","913","158","2.8900146484375","-73","77","13.709228515625","0","158","-10.819213867188","-137"
"video0023_frame0003_R128x128.png","805","147","3.2141723632812","-75","91","14.883422851562","0","147","-11.669250488281","-166","23","3","","805","147","3.2141723632812","-75","91","14.883422851562","0","147","-11.669250488281","-166"
"video0023_frame0004_R128x128.png","784","150","0.636962890625","-75","86","13.703063964844","0","150","-13.066101074219","-154","23","4","","784","150","0.636962890625","-75","86","13.703063964844","0","150","-13.066101074219","-154"
"video0023_frame0005_R128x128.png","1140","159","5.0103149414062","-88","81","15.005249023438","0","159","-9.9949340820312","-137","23","5","","1140","159","5.0103149414062","-88","81","15.005249023438","0","159","-9.9949340820312","-137"
"video0023_frame0006_R128x128.png","1049","144","5.1973876953125","-75","83","15.339538574219","0","144","-10.142150878906","-155","23","6","","1049","144","5.1973876953125","-75","83","15.339538574219","0","144","-10.142150878906","-155"
"video0023_frame0007_R128x128.png","1800","141","7.6615600585938","-64","99","15.864013671875","0","141","-8.2024536132812","-143","23","7","","1370","158","7.8013305664062","-73","86","17.218566894531","0","158","-9.417236328125","-158"
"video0023_frame0008_R128x128.png","497","149","-3.158935546875","-68","82","17.90771484375","0","149","-21.066650390625","-137","23","8","","347","143","-3.71875","-94","83","16.698547363281","0","143","-20.417297363281","-144"
"video0023_frame0009_R128x128.png","1260","159","5.9778442382812","-62","84","21.658569335938","0","159","-15.680725097656","-116","23","9","","1136","168","4.58837890625","-93","79","19.268737792969","0","168","-14.680358886719","-152"
"video0023_frame0010_R128x128.png","1413","176","6.4179077148438","-73","83","15.114379882812","0","176","-8.6964721679688","-144","23","10","","1098","169","5.9261474609375","-76","88","19.530822753906","0","169","-13.604675292969","-135"
"video0023_frame0011_R128x128.png","712","181","-0.754638671875","-100","91","15.939208984375","0","181","-16.69384765625","-172","23","11","","610","201","1.03466796875","-83","82","18.236877441406","0","201","-17.202209472656","-137"
"video0023_frame0012_R128x128.png","1045","145","0.069091796875","-71","96","18.604797363281","0","145","-18.535705566406","-142","23","12","","905","141","1.2523803710938","-93","82","18.884216308594","0","141","-17.6318359375","-165"
"video0024_frame0001_R128x128.png","1621","166","8.4823608398438","-68","87","15.911926269531","0","166","-7.4295654296875","-133","24","1","","1621","166","8.4823608398438","-68","87","15.911926269531","0","166","-7.4295654296875","-133"
"video0024_frame0002_R128x128.png","864","150","0.6199951171875","-84","86","20.304077148438","0","150","-19.68408203125","-141","24","2","","864","150","0.6199951171875","-84","86","20.304077148438","0","150","-19.68408203125","-141"
"video0024_frame0003_R128x128.png","742","155","-4.0778198242188","-132","83","21.610229492188","0","155","-25.688049316406","-198","24","3","","742","155","-4.0778198242188","-132","83","21.610229492188","0","155","-25.688049316406","-198"
"video0024_frame0004_R128x128.png","1282","164","4.5097045898438","-76","88","20.362854003906","0","164","-15.853149414062","-162","24","4","","1282","164","4.5097045898438","-76","88","20.362854003906","0","164","-15.853149414062","-162"
"video0024_frame0005_R128x128.png","1332","154","7.5094604492188","-71","89","15.044677734375","0","154","-7.5352172851562","-158","24","5","","1332","154","7.5094604492188","-71","89","15.044677734375","0","154","-7.5352172851562","-158"
"video0024_frame0006_R128x128.png","733","140","2.7152709960938","-64","85","16.956848144531","0","140","-14.241577148438","-133","24","6","","733","140","2.7152709960938","-64","85","16.956848144531","0","140","-14.241577148438","-133"
"video0024_frame0007_R128x128.png","1984","148","7.4862060546875","-74","93","17.038452148438","0","148","-9.55224609375","-138","24","7","","1851","167","7.3018188476562","-84","85","15.922668457031","0","167","-8.620849609375","-154"
"video0024_frame0008_R128x128.png","1185","142","2.102783203125","-70","83","16.184936523438","0","142","-14.082153320312","-122","24","8","","1076","156","3.5263671875","-94","80","14.220642089844","0","156","-10.694274902344","-173"
"video0024_frame0009_R128x128.png","1036","146","1.45556640625","-59","84","18.578369140625","0","146","-17.122802734375","-124","24","9","","968","154","4.4741821289062","-74","88","15.247619628906","0","154","-10.7734375","-162"
"video0024_frame0010_R128x128.png","1141","155","1.07275390625","-69","81","16.168518066406","0","155","-15.095764160156","-120","24","10","","947","146","1.4818725585938","-69","77","14.129577636719","0","146","-12.647705078125","-127"
"video0024_frame0011_R128x128.png","1422","151","5.1625366210938","-73","85","14.302429199219","0","151","-9.139892578125","-128","24","11","","1344","156","5.8846435546875","-78","81","19.135070800781","0","156","-13.250427246094","-143"
"video0024_frame0012_R128x128.png","1331","139","2.226806640625","-71","97","24.136779785156","0","139","-21.909973144531","-147","24","12","","1266","155","6.5692749023438","-85","88","15.075988769531","0","155","-8.5067138671875","-148"
"video0025_frame0001_R128x128.png","1678","146","9.8231201171875","-64","82","17.033264160156","0","146","-7.2101440429688","-124","25","1","","1678","146","9.8231201171875","-64","82","17.033264160156","0","146","-7.2101440429688","-124"
"video0025_frame0002_R128x128.png","432","148","-3.4557495117188","-78","81","18.427307128906","0","148","-21.883056640625","-148","25","2","","432","148","-3.4557495117188","-78","81","18.427307128906","0","148","-21.883056640625","-148"
"video0025_frame0003_R128x128.png","1292","169","5.5302124023438","-88","79","18.175964355469","0","169","-12.645751953125","-140","25","3","","1292","169","5.5302124023438","-88","79","18.175964355469","0","169","-12.645751953125","-140"
"video0025_frame0004_R128x128.png","1301","165","7.1971435546875","-81","77","19.323974609375","0","165","-12.126831054688","-143","25","4","","1301","165","7.1971435546875","-81","77","19.323974609375","0","165","-12.126831054688","-143"
"video0025_frame0005_R128x128.png","736","167","1.6231689453125","-84","77","19.961547851562","0","167","-18.33837890625","-140","25","5","","736","167","1.6231689453125","-84","77","19.961547851562","0","167","-18.33837890625","-140"
"video0025_frame0006_R128x128.png","1127","162","3.1092529296875","-83","89","17.363952636719","0","162","-14.254699707031","-137","25","6","","1127","162","3.1092529296875","-83","89","17.363952636719","0","162","-14.254699707031","-137"
"video0025_frame0007_R128x128.png","2165","165","11.170532226562","-70","99","16.437316894531","0","165","-5.2667846679688","-126","25","7","","2044","169","11.454406738281","-72","86","17.595764160156","0","169","-6.141357421875","-131"
"video0025_frame0008_R128x128.png","1204","129","2.6782836914062","-64","87","18.130676269531","0","129","-15.452392578125","-126","25","8","","1045","145","2.3023681640625","-92","83","18.565612792969","0","145","-16.263244628906","-156"
"video0025_frame0009_R128x128.png","814","135","0.366455078125","-57","81","18.043884277344","0","135","-17.677429199219","-117","25","9","","920","141","-2.3524169921875","-75","84","22.723876953125","0","141","-25.076293945312","-133"
"video0025_frame0010_R128x128.png","1764","152","5.408203125","-67","90","14.302978515625","0","152","-8.894775390625","-131","25","10","","1597","156","7.7943725585938","-76","91","14.339904785156","0","156","-6.5455322265625","-129"
"video0025_frame0011_R128x128.png","1695","141","4.0155639648438","-94","100","17.250183105469","0","141","-13.234619140625","-164","25","11","","1626","174","9.3097534179688","-65","90","19.275756835938","0","174","-9.9660034179688","-153"
"video0025_frame0012_R128x128.png","995","163","-0.03448486328125","-66","89","18.054992675781","0","163","-18.089477539062","-127","25","12","","879","142","3.8248291015625","-64","86","15.273132324219","0","142","-11.448303222656","-146"
"video0026_frame0001_R128x128.png","2364","166","11.45166015625","-76","88","14.953002929688","0","166","-3.5013427734375","-137","26","1","","2364","166","11.45166015625","-76","88","14.953002929688","0","166","-3.5013427734375","-137"
"video0026_frame0002_R128x128.png","1284","150","5.3561401367188","-71","85","13.934326171875","0","150","-8.5781860351562","-146","26","2","","1284","150","5.3561401367188","-71","85","13.934326171875","0","150","-8.5781860351562","-146"
"video0026_frame0003_R128x128.png","1212","149","6.586669921875","-69","88","13.951354980469","0","149","-7.3646850585938","-151","26","3","","1212","149","6.586669921875","-69","88","13.951354980469","0","149","-7.3646850585938","-151"
"video0026_frame0004_R128x128.png","1185","154","3.6856079101562","-73","93","17.122680664062","0","154","-13.437072753906","-136","26","4","","1185","154","3.6856079101562","-73","93","17.122680664062","0","154","-13.437072753906","-136"
"video0026_frame0005_R128x128.png","1552","153","8.0361328125","-75","81","14.421020507812","0","153","-6.3848876953125","-122","26","5","","1552","153","8.0361328125","-75","81","14.421020507812","0","153","-6.3848876953125","-122"
"video0026_frame0006_R128x128.png","1514","151","8.7993774414062","-89","87","13.78369140625","0","151","-4.9843139648438","-135","26","6","","1514","151","8.7993774414062","-89","87","13.78369140625","0","151","-4.9843139648438","-135"
"video0026_frame0007_R128x128.png","2472","145","11.904357910156","-69","96","14.411376953125","0","145","-2.5070190429688","-141","26","7","","2044","170","13.355529785156","-70","85","15.65185546875","0","170","-2.2963256835938","-154"
"video0026_frame0008_R128x128.png","782","147","-1.08984375","-74","82","15.015258789062","0","147","-16.105102539062","-120","26","8","","551","155","-2.1940307617188","-85","82","16.245544433594","0","155","-18.439575195312","-145"
"video0026_frame0009_R128x128.png","1592","150","8.4597778320312","-62","86","20.967529296875","0","150","-12.507751464844","-124","26","9","","1561","188","7.91650390625","-105","78","21.586791992188","0","188","-13.670288085938","-175"
"video0026_frame0010_R128x128.png","1895","169","9.8636474609375","-72","79","13.857299804688","0","169","-3.99365234375","-138","26","10","","1596","176","10.111206054688","-78","80","17.555603027344","0","176","-7.4443969726562","-133"
"video0026_frame0011_R128x128.png","1033","163","1.9612426757812","-92","88","18.168334960938","0","163","-16.207092285156","-165","26","11","","939","165","3.59326171875","-88","73","16.693786621094","0","165","-13.100524902344","-161"
"video0026_frame0012_R128x128.png","1276","141","1.9989013671875","-68","90","17.815307617188","0","141","-15.81640625","-133","26","12","","1313","139","4.15625","-75","99","20.192138671875","0","139","-16.035888671875","-137"
"video0027_frame0001_R128x128.png","2248","162","12.825744628906","-72","90","17.1904296875","0","162","-4.3646850585938","-131","27","1","","2248","162","12.825744628906","-72","90","17.1904296875","0","162","-4.3646850585938","-131"
"video0027_frame0002_R128x128.png","1209","150","3.4850463867188","-93","87","18.192016601562","0","150","-14.706970214844","-148","27","2","","1209","150","3.4850463867188","-93","87","18.192016601562","0","150","-14.706970214844","-148"
"video0027_frame0003_R128x128.png","1037","141","-1.6166381835938","-94","81","20.605285644531","0","141","-22.221923828125","-158","27","3","","1037","141","-1.6166381835938","-94","81","20.605285644531","0","141","-22.221923828125","-158"
"video0027_frame0004_R128x128.png","1764","148","8.5579223632812","-72","91","14.479370117188","0","148","-5.9214477539062","-148","27","4","","1764","148","8.5579223632812","-72","91","14.479370117188","0","148","-5.9214477539062","-148"
"video0027_frame0005_R128x128.png","1766","151","10.85791015625","-67","86","15.278869628906","0","151","-4.4209594726562","-143","27","5","","1766","151","10.85791015625","-67","86","15.278869628906","0","151","-4.4209594726562","-143"
"video0027_frame0006_R128x128.png","1005","149","4.2903442382812","-65","89","20.205444335938","0","149","-15.915100097656","-134","27","6","","1005","149","4.2903442382812","-65","89","20.205444335938","0","149","-15.915100097656","-134"
"video0027_frame0007_R128x128.png","2678","148","12.456909179688","-74","98","15.890991210938","0","148","-3.43408203125","-139","27","7","","2610","149","12.160705566406","-78","83","15.264770507812","0","149","-3.1040649414062","-123"
"video0027_frame0008_R128x128.png","1530","136","4.29150390625","-69","84","17.4873046875","0","136","-13.19580078125","-118","27","8","","1403","159","6.2412719726562","-74","87","13.807922363281","0","159","-7.566650390625","-138"
"video0027_frame0009_R128x128.png","1411","149","4.076171875","-65","85","18.229309082031","0","149","-14.153137207031","-130","27","9","","1288","141","6.772705078125","-54","84","20.096252441406","0","141","-13.323547363281","-134"
"video0027_frame0010_R128x128.png","1513","133","3.6817016601562","-65","80","19.905578613281","0","133","-16.223876953125","-118","27","10","","1329","158","5.125","-74","81","13.658203125","0","158","-8.533203125","-149"
"video0027_frame0011_R128x128.png","1746","149","7.2875366210938","-64","83","15.078063964844","0","149","-7.79052734375","-121","27","11","","1678","150","8.2996826171875","-66","84","18.771789550781","0","150","-10.472106933594","-116"
"video0027_frame0012_R128x128.png","1640","134","4.119384765625","-71","97","23.986267089844","0","134","-19.866882324219","-144","27","12","","1587","152","8.9249877929688","-92","85","16.491271972656","0","152","-7.5662841796875","-166"
"video0028_frame0001_R128x128.png","2188","156","14.162048339844","-72","79","14.614379882812","0","156","-0.45233154296875","-146","28","1","","2188","156","14.162048339844","-72","79","14.614379882812","0","156","-0.45233154296875","-146"
"video0028_frame0002_R128x128.png","668","146","-1.276123046875","-88","75","15.837951660156","0","146","-17.114074707031","-141","28","2","","668","146","-1.276123046875","-88","75","15.837951660156","0","146","-17.114074707031","-141"
"video0028_frame0003_R128x128.png","1786","186","9.2955322265625","-118","85","17.664123535156","0","186","-8.3685913085938","-190","28","3","","1786","186","9.2955322265625","-118","85","17.664123535156","0","186","-8.3685913085938","-190"
"video0028_frame0004_R128x128.png","1760","168","11.598693847656","-80","83","18.29052734375","0","168","-6.6918334960938","-144","28","4","","1760","168","11.598693847656","-80","83","18.29052734375","0","168","-6.6918334960938","-144"
"video0028_frame0005_R128x128.png","1036","180","4.271728515625","-96","87","16.188110351562","0","180","-11.916381835938","-166","28","5","","1036","180","4.271728515625","-96","87","16.188110351562","0","180","-11.916381835938","-166"
"video0028_frame0006_R128x128.png","1331","152","4.0185546875","-93","83","14.960510253906","0","152","-10.941955566406","-164","28","6","","1331","152","4.0185546875","-93","83","14.960510253906","0","152","-10.941955566406","-164"
"video0028_frame0007_R128x128.png","2744","162","15.6669921875","-67","97","15.4140625","0","162","0.2529296875","-123","28","7","","2329","150","12.518249511719","-75","89","17.577758789062","0","150","-5.0595092773438","-145"
"video0028_frame0008_R128x128.png","1491","128","4.3814697265625","-64","90","19.056640625","0","128","-14.675170898438","-129","28","8","","1261","143","3.2942504882812","-96","91","18.647766113281","0","143","-15.353515625","-179"
"video0028_frame0009_R128x128.png","1311","147","3.4149780273438","-60","81","18.81787109375","0","147","-15.402893066406","-123","28","9","","1086","134","-1.9806518554688","-91","81","20.745178222656","0","134","-22.725830078125","-149"
"video0028_frame0010_R128x128.png","2015","142","7.3115234375","-65","86","15.033996582031","0","142","-7.7224731445312","-125","28","10","","1880","143","8.8677978515625","-77","88","15.225708007812","0","143","-6.35791015625","-148"
"video0028_frame0011_R128x128.png","2022","143","6.3436279296875","-102","95","16.729370117188","0","143","-10.3857421875","-177","28","11","","1829","155","10.511413574219","-78","85","14.527954101562","0","155","-4.0165405273438","-151"
"video0028_frame0012_R128x128.png","1182","161","1.294921875","-71","87","16.84423828125","0","161","-15.54931640625","-133","28","12","","1023","141","4.427978515625","-79","88","13.849670410156","0","141","-9.4216918945312","-167"
"video0029_frame0001_R128x128.png","2662","155","12.408264160156","-79","90","14.584411621094","0","155","-2.1761474609375","-130","29","1","","2662","155","12.408264160156","-79","90","14.584411621094","0","155","-2.1761474609375","-130"
"video0029_frame0002_R128x128.png","1444","147","5.9682006835938","-72","85","15.522766113281","0","147","-9.5545654296875","-127","29","2","","1444","147","5.9682006835938","-72","85","15.522766113281","0","147","-9.5545654296875","-127"
"video0029_frame0003_R128x128.png","1365","150","7.1903686523438","-68","83","13.697875976562","0","150","-6.5075073242188","-147","29","3","","1365","150","7.1903686523438","-68","83","13.697875976562","0","150","-6.5075073242188","-147"
"video0029_frame0004_R128x128.png","1378","150","4.8931274414062","-71","85","14.580383300781","0","150","-9.687255859375","-129","29","4","","1378","150","4.8931274414062","-71","85","14.580383300781","0","150","-9.687255859375","-129"
"video0029_frame0005_R128x128.png","1728","148","8.7745361328125","-76","80","14.990173339844","0","148","-6.2156372070312","-140","29","5","","1728","148","8.7745361328125","-76","80","14.990173339844","0","148","-6.2156372070312","-140"
"video0029_frame0006_R128x128.png","1636","158","9.3209228515625","-67","87","12.164489746094","0","158","-2.8435668945312","-142","29","6","","1636","158","9.3209228515625","-67","87","12.164489746094","0","158","-2.8435668945312","-142"
"video0029_frame0007_R128x128.png","2619","145","13.424682617188","-68","95","13.825927734375","0","145","-0.4012451171875","-135","29","7","","2318","142","13.860290527344","-72","85","17.115112304688","0","142","-3.2548217773438","-147"
"video0029_frame0008_R128x128.png","882","152","-0.42340087890625","-72","84","15.139831542969","0","152","-15.563232421875","-115","29","8","","710","156","-1.2314453125","-95","84","14.8173828125","0","156","-16.048828125","-134"
"video0029_frame0009_R128x128.png","1781","154","9.8268432617188","-57","87","20.576721191406","0","154","-10.749877929688","-115","29","9","","1795","173","9.239501953125","-113","86","16.442504882812","0","173","-7.2030029296875","-171"
"video0029_frame0010_R128x128.png","2008","175","10.527648925781","-72","80","14.524353027344","0","175","-3.9967041015625","-133","29","10","","1773","170","11.2880859375","-75","83","15.744934082031","0","170","-4.4568481445312","-136"
"video0029_frame0011_R128x128.png","1127","158","2.7767944335938","-91","88","18.031555175781","0","158","-15.254760742188","-164","29","11","","1090","166","3.899169921875","-99","82","15.809204101562","0","166","-11.910034179688","-154"
"video0029_frame0012_R128x128.png","1369","138","2.80419921875","-71","92","16.77294921875","0","138","-13.96875","-130","29","12","","1355","142","4.5624389648438","-78","93","20.097595214844","0","142","-15.53515625","-152"
"video0030_frame0001_R128x128.png","2456","174","14.445739746094","-81","86","17.1201171875","0","174","-2.6743774414062","-148","30","1","","2456","174","14.445739746094","-81","86","17.1201171875","0","174","-2.6743774414062","-148"
"video0030_frame0002_R128x128.png","1290","151","3.8960571289062","-69","83","19.830810546875","0","151","-15.934753417969","-128","30","2","","1290","151","3.8960571289062","-69","83","19.830810546875","0","151","-15.934753417969","-128"
